ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
moken-34_tocry-1-1,moken-34_tocry-1,n.a.ŋ.a.j,179,false,expert,Greenhill2008,,,
hanunoo-34_tocry-1-1,hanunoo-34_tocry-1,m.a.g.l.u.m.i,1807,false,expert,Greenhill2008,,,
wuna-34_tocry-1-1,wuna-34_tocry-1,n.o.gʰ.a.e,243,false,expert,Greenhill2008,,,
tetum-34_tocry-1-1,tetum-34_tocry-1,t.a.n.i.s,179,false,expert,Greenhill2008,,,
mailu-34_tocry-1-1,mailu-34_tocry-1,i.n.i,179,false,expert,Greenhill2008,,,
tsou-34_tocry-1-1,tsou-34_tocry-1,m.o.ŋ.s.i,179,false,expert,Greenhill2008,,,
nias-34_tocry-1-1,nias-34_tocry-1,m.e.ʔ.e,2238,false,expert,Greenhill2008,,,
nias-34_tocry-2-1,nias-34_tocry-2,m.o.w.e.ŋ.u.w.e.ŋ.u,2239,false,expert,Greenhill2008,,,
centralamis-34_tocry-1-1,centralamis-34_tocry-1,t.u.m.a.ŋ.i.c,179,false,expert,Greenhill2008,,,
chamorro-34_tocry-1-1,chamorro-34_tocry-1,t.a.ŋ.e.s,179,false,expert,Greenhill2008,,,
banoni-34_tocry-1-1,banoni-34_tocry-1,t.a.n.i.s.i,179,false,expert,Greenhill2008,,,
singhi-34_tocry-1-1,singhi-34_tocry-1,s.i.e.n,2754,false,expert,Greenhill2008,,,
banggi-34_tocry-1-1,banggi-34_tocry-1,t.e.m.e.i.s,179,false,expert,Greenhill2008,,,
maloh-35_tovomit-1-1,maloh-35_tovomit-1,t.a.l.i.m.b.u.a.k,794,false,expert,Greenhill2008,,,
merinamalagasy-35_tovomit-1-1,merinamalagasy-35_tovomit-1,m.a.n.d.o.a,1067,false,expert,Greenhill2008,,,
thao-35_tovomit-1-1,thao-35_tovomit-1,m.u.t.a.q,794,false,expert,Greenhill2008,,,
palauan-35_tovomit-1-1,palauan-35_tovomit-1,m.u.d.e.cʰ,794,false,expert,Greenhill2008,,,
tunjung-35_tovomit-1-1,tunjung-35_tovomit-1,n.o.t.a.ʔ,794,false,expert,Greenhill2008,,,
baree-35_tovomit-1-1,baree-35_tovomit-1,m.e.l.u.a,112,false,expert,Greenhill2008,,,
iban-35_tovomit-1-1,iban-35_tovomit-1,m.u.t.a.h,794,false,expert,Greenhill2008,,,
berawanlongterawan-35_tovomit-1-1,berawanlongterawan-35_tovomit-1,nʲ.u.t.a,794,false,expert,Greenhill2008,,,
moken-35_tovomit-1-1,moken-35_tovomit-1,m.o.t.aː.k,794,false,expert,Greenhill2008,,,
hanunoo-35_tovomit-1-1,hanunoo-35_tovomit-1,s.u.m.u.k.a,470,false,expert,Greenhill2008,,,
wuna-35_tovomit-1-1,wuna-35_tovomit-1,t.o.ŋ.k.a,112,false,expert,Greenhill2008,,,
tetum-35_tovomit-1-1,tetum-35_tovomit-1,k.a.l.e.a,1887,false,expert,Greenhill2008,,,
tetum-35_tovomit-2-1,tetum-35_tovomit-2,m.u.t.a,794,false,expert,Greenhill2008,,,
mailu-35_tovomit-1-1,mailu-35_tovomit-1,g.o.b.a.g.o.b.a,499,false,expert,Greenhill2008,,,
tsou-35_tovomit-1-1,tsou-35_tovomit-1,t.e.a.b.u.t.o,794,false,expert,Greenhill2008,,,
nias-35_tovomit-1-1,nias-35_tovomit-1,m.u.t.a,794,false,expert,Greenhill2008,,,
centralamis-35_tovomit-1-1,centralamis-35_tovomit-1,m.u.t.a.q,794,false,expert,Greenhill2008,,,
centralamis-35_tovomit-2-1,centralamis-35_tovomit-2,m.a.u.t.a.ʕ,794,false,expert,Greenhill2008,,,
banoni-35_tovomit-1-1,banoni-35_tovomit-1,t.o.r.uː,2621,false,expert,Greenhill2008,,,
singhi-35_tovomit-1-1,singhi-35_tovomit-1,ŋ.u.t.a.h,794,false,expert,Greenhill2008,,,
maloh-36_tospit-1-1,maloh-36_tospit-1,m.a.l.a.s.u.ʔ,1005,false,expert,Greenhill2008,,,
merinamalagasy-36_tospit-1-1,merinamalagasy-36_tospit-1,m.a.n.d.r.o.r.a,829,false,expert,Greenhill2008,,,
thao-36_tospit-1-1,thao-36_tospit-1,m.a.f.i.l.h.a.q,1175,false,expert,Greenhill2008,,,
palauan-36_tospit-1-1,palauan-36_tospit-1,m.e.l.u.b,1275,false,expert,Greenhill2008,,,
tunjung-36_tospit-1-1,tunjung-36_tospit-1,m.ə.c.u.h,1412,false,expert,Greenhill2008,,,
iban-36_tospit-1-1,iban-36_tospit-1,ŋ.e.l.u.d.a.h,829,false,expert,Greenhill2008,,,
berawanlongterawan-36_tospit-1-1,berawanlongterawan-36_tospit-1,s.u.l.i,407,false,expert,Greenhill2008,,,
moken-36_tospit-1-1,moken-36_tospit-1,ŋ.a.nʲ.a.w,1716,false,expert,Greenhill2008,,,
hanunoo-36_tospit-1-1,hanunoo-36_tospit-1,m.a.g.b.u.g.a,1808,false,expert,Greenhill2008,,,
wuna-36_tospit-1-1,wuna-36_tospit-1,f.o.gʰ.o.n.i.u,805,false,expert,Greenhill2008,,,
wuna-36_tospit-2-1,wuna-36_tospit-2,f.e.u.gʰ.i,805,false,expert,Greenhill2008,,,
tetum-36_tospit-1-1,tetum-36_tospit-1,t.e.n.i.r.u,1888,false,expert,Greenhill2008,,,
mailu-36_tospit-1-1,mailu-36_tospit-1,a.r.i.m.u.a.i,1955,false,expert,Greenhill2008,,,
tsou-36_tospit-1-1,tsou-36_tospit-1,t.m.ʉ.e.p.o.s.ʉ,522,false,expert,Greenhill2008,,,
nias-36_tospit-1-1,nias-36_tospit-1,i.l.o,217,false,expert,Greenhill2008,,,
centralamis-36_tospit-1-1,centralamis-36_tospit-1,ŋ.a.l.a.j,115,false,expert,Greenhill2008,,,
centralamis-36_tospit-2-1,centralamis-36_tospit-2,m.i.s.u.p.a,2350,false,expert,Greenhill2008,,,
banoni-36_tospit-1-1,banoni-36_tospit-1,n.o.m.i,2622,false,expert,Greenhill2008,,,
singhi-36_tospit-1-1,singhi-36_tospit-1,ŋ.u.j.a.h,829,false,expert,Greenhill2008,,,
banggi-36_tospit-1-1,banggi-36_tospit-1,i.l.a.b,51,false,expert,Greenhill2008,,,
maloh-37_toeat-1-1,maloh-37_toeat-1,a.ŋ.k.a.n,222,false,expert,Greenhill2008,,,
merinamalagasy-37_toeat-1-1,merinamalagasy-37_toeat-1,h.o.m.a.n.a,222,false,expert,Greenhill2008,,,
thao-37_toeat-1-1,thao-37_toeat-1,k.m.a.n,222,false,expert,Greenhill2008,,,
tunjung-37_toeat-1-1,tunjung-37_toeat-1,k.u.m.a.n,222,false,expert,Greenhill2008,,,
baree-37_toeat-1-1,baree-37_toeat-1,m.a.ŋ.k.o.n.i,222,false,expert,Greenhill2008,,,
iban-37_toeat-1-1,iban-37_toeat-1,m.a.k.a.i,222,false,expert,Greenhill2008,,,
berawanlongterawan-37_toeat-1-1,berawanlongterawan-37_toeat-1,k.u.m.a.n,222,false,expert,Greenhill2008,,,
moken-37_toeat-1-1,moken-37_toeat-1,p.e.h,1717,false,expert,Greenhill2008,,,
moken-37_toeat-2-1,moken-37_toeat-2,nʲ.a.m,1718,false,expert,Greenhill2008,,,
hanunoo-37_toeat-1-1,hanunoo-37_toeat-1,k.u.m.a.ʔ.u.n,222,false,expert,Greenhill2008,,,
wuna-37_toeat-1-1,wuna-37_toeat-1,f.o.m.aː,639,false,expert,Greenhill2008,,,
tetum-37_toeat-1-1,tetum-37_toeat-1,h.a,222,false,expert,Greenhill2008,,,
mailu-37_toeat-1-1,mailu-37_toeat-1,i.s.iː.s.i,1956,false,expert,Greenhill2008,,,
tsou-37_toeat-1-1,tsou-37_toeat-1,b.o.n.ʉ,222,false,expert,Greenhill2008,,,
tsou-37_toeat-2-1,tsou-37_toeat-2,a.n.a,222,false,expert,Greenhill2008,,,
centralamis-37_toeat-1-1,centralamis-37_toeat-1,k.a.q.e.n,222,false,expert,Greenhill2008,,,
chamorro-37_toeat-1-1,chamorro-37_toeat-1,cʰ.o.cʰ.u,2525,false,expert,Greenhill2008,,,
banoni-37_toeat-1-1,banoni-37_toeat-1,t.a.m,304,false,expert,Greenhill2008,,,
banoni-37_toeat-2-1,banoni-37_toeat-2,b.e.b.a.u,2623,false,expert,Greenhill2008,,,
singhi-37_toeat-1-1,singhi-37_toeat-1,m.a.n,222,false,expert,Greenhill2008,,,
banggi-37_toeat-1-1,banggi-37_toeat-1,m.o.h.o.d.n,2852,false,expert,Greenhill2008,,,
merinamalagasy-38_tochew-1-1,merinamalagasy-38_tochew-1,m.i.h.o.t.a,1068,false,expert,Greenhill2008,,,
thao-38_tochew-1-1,thao-38_tochew-1,m.a.p.a.p.a.k,18,false,expert,Greenhill2008,,,
palauan-38_tochew-1-1,palauan-38_tochew-1,m.e.l.e.cʰ.e.d.a.cʰ.e.m,1276,false,expert,Greenhill2008,,,
palauan-38_tochew-2-1,palauan-38_tochew-2,m.e.r.i.ŋ.e.t,1277,false,expert,Greenhill2008,,,
palauan-38_tochew-3-1,palauan-38_tochew-3,m.e.l.a.m.e.cʰ,1278,false,expert,Greenhill2008,,,
baree-38_tochew-1-1,baree-38_tochew-1,m.a.m.a,642,false,expert,Greenhill2008,,,
iban-38_tochew-1-1,iban-38_tochew-1,k.u.nʲ.a.h,803,false,expert,Greenhill2008,,,
berawanlongterawan-38_tochew-1-1,berawanlongterawan-38_tochew-1,k.a.p.a.ʔ,444,false,expert,Greenhill2008,,,
moken-38_tochew-1-1,moken-38_tochew-1,m.ə.nʲ.aː.j,1719,false,expert,Greenhill2008,,,
hanunoo-38_tochew-1-1,hanunoo-38_tochew-1,m.a.g.t.a.l.t.a.ʔ,1809,false,expert,Greenhill2008,,,
wuna-38_tochew-1-1,wuna-38_tochew-1,k.a.m.a.m.a,642,false,expert,Greenhill2008,,,
tetum-38_tochew-1-1,tetum-38_tochew-1,m.a.mː.a,642,false,expert,Greenhill2008,,,
mailu-38_tochew-1-1,mailu-38_tochew-1,n.a.ʔ.u.n.a.ʔ.u,1957,false,expert,Greenhill2008,,,
mailu-38_tochew-2-1,mailu-38_tochew-2,a.s.i.a.s.i,1958,false,expert,Greenhill2008,,,
tsou-38_tochew-1-1,tsou-38_tochew-1,m.s.i.m.o,2114,false,expert,Greenhill2008,,,
tsou-38_tochew-2-1,tsou-38_tochew-2,s.i.n.v.i,2115,false,expert,Greenhill2008,,,
nias-38_tochew-1-1,nias-38_tochew-1,m.o.ŋ.a.ŋ.a,2240,false,expert,Greenhill2008,,,
centralamis-38_tochew-1-1,centralamis-38_tochew-1,k.e.m.k.e.m,2351,false,expert,Greenhill2008,,,
centralamis-38_tochew-2-1,centralamis-38_tochew-2,p.a.p.a.p,444,false,expert,Greenhill2008,,,
chamorro-38_tochew-1-1,chamorro-38_tochew-1,nʲ.a.m.nʲ.a.m,2526,false,expert,Greenhill2008,,,
chamorro-38_tochew-2-1,chamorro-38_tochew-2,ŋ.a.ŋ.a.s,739,false,expert,Greenhill2008,,,
singhi-38_tochew-1-1,singhi-38_tochew-1,m.o.p.a,2755,false,expert,Greenhill2008,,,
singhi-38_tochew-2-1,singhi-38_tochew-2,nʲ.u.g.i.s,2756,false,expert,Greenhill2008,,,
maloh-39_tocook-1-1,maloh-39_tocook-1,m.a.p.i.a.ŋ,1006,false,expert,Greenhill2008,,,
maloh-39_tocook-2-1,maloh-39_tocook-2,r.i.k.o,1007,false,expert,Greenhill2008,,,
merinamalagasy-39_tocook-1-1,merinamalagasy-39_tocook-1,m.a.h.a.n.d.r.o,1069,false,expert,Greenhill2008,,,
palauan-39_tocook-1-1,palauan-39_tocook-1,m.e.l.i.o.k.l,1279,false,expert,Greenhill2008,,,
tunjung-39_tocook-1-1,tunjung-39_tocook-1,ə.n.c.a.k,1413,false,expert,Greenhill2008,,,
baree-39_tocook-1-1,baree-39_tocook-1,m.o.n.a.u,545,false,expert,Greenhill2008,,,
iban-39_tocook-1-1,iban-39_tocook-1,s.u.m.a.i,1566,false,expert,Greenhill2008,,,
iban-39_tocook-2-1,iban-39_tocook-2,t.a.n.a.k,410,false,expert,Greenhill2008,,,
berawanlongterawan-39_tocook-1-1,berawanlongterawan-39_tocook-1,p.a.c.a.ʔ,72,false,expert,Greenhill2008,,,
moken-39_tocook-1-1,moken-39_tocook-1,m.ə.d.oː.t,1720,false,expert,Greenhill2008,,,
tetum-39_tocook-1-1,tetum-39_tocook-1,t.e.ʔ.i.n,1889,false,expert,Greenhill2008,,,
tetum-39_tocook-2-1,tetum-39_tocook-2,n.a.s.u,545,false,expert,Greenhill2008,,,
tetum-39_tocook-3-1,tetum-39_tocook-3,d.a.ʔ.a.n,186,false,expert,Greenhill2008,,,
mailu-39_tocook-1-1,mailu-39_tocook-1,d.a.r.i.d.a.r.i,221,false,expert,Greenhill2008,,,
tsou-39_tocook-1-1,tsou-39_tocook-1,c.u.e.u,2116,false,expert,Greenhill2008,,,
nias-39_tocook-1-1,nias-39_tocook-1,l.õ.m.a,2241,false,expert,Greenhill2008,,,
nias-39_tocook-2-1,nias-39_tocook-2,r.i.n.o,2242,false,expert,Greenhill2008,,,
centralamis-39_tocook-1-1,centralamis-39_tocook-1,m.i.t.a.ŋ.t.a.ŋ,2352,false,expert,Greenhill2008,,,
centralamis-39_tocook-2-1,centralamis-39_tocook-2,m.i.t.a.ŋ.t.a.ŋ,2353,false,expert,Greenhill2008,,,
chamorro-39_tocook-1-1,chamorro-39_tocook-1,cʰ.a.h.a.n,186,false,expert,Greenhill2008,,,
banoni-39_tocook-1-1,banoni-39_tocook-1,k.eː.k.a.r.u,2624,false,expert,Greenhill2008,,,
singhi-39_tocook-1-1,singhi-39_tocook-1,t.u.n.u.k,410,false,expert,Greenhill2008,,,
maloh-40_todrink-1-1,maloh-40_todrink-1,m.a.i.nʲ.u.m,294,false,expert,Greenhill2008,,,
merinamalagasy-40_todrink-1-1,merinamalagasy-40_todrink-1,m.i.s.o.t.r.o,1070,false,expert,Greenhill2008,,,
thao-40_todrink-1-1,thao-40_todrink-1,m.i.q.i.l.h.a,1176,false,expert,Greenhill2008,,,
palauan-40_todrink-1-1,palauan-40_todrink-1,m.e.l.i.m,294,false,expert,Greenhill2008,,,
tunjung-40_todrink-1-1,tunjung-40_todrink-1,m.u.r.u.ʔ,1414,false,expert,Greenhill2008,,,
baree-40_todrink-1-1,baree-40_todrink-1,i.n.u,294,false,expert,Greenhill2008,,,
iban-40_todrink-1-1,iban-40_todrink-1,i.r.u.p,598,false,expert,Greenhill2008,,,
berawanlongterawan-40_todrink-1-1,berawanlongterawan-40_todrink-1,c.ə.ʔ,1636,false,expert,Greenhill2008,,,
moken-40_todrink-1-1,moken-40_todrink-1,m.a.ʔ.a.m,1721,false,expert,Greenhill2008,,,
hanunoo-40_todrink-1-1,hanunoo-40_todrink-1,u.m.i.n.u.m,294,false,expert,Greenhill2008,,,
wuna-40_todrink-1-1,wuna-40_todrink-1,f.o.r.a.gʰ.u,715,false,expert,Greenhill2008,,,
tetum-40_todrink-1-1,tetum-40_todrink-1,h.e.m.u,1890,false,expert,Greenhill2008,,,
mailu-40_todrink-1-1,mailu-40_todrink-1,t.e.p.a.t.e.p.a.r.i,1959,false,expert,Greenhill2008,,,
tsou-40_todrink-1-1,tsou-40_todrink-1,m.i.m.o,463,false,expert,Greenhill2008,,,
nias-40_todrink-1-1,nias-40_todrink-1,i.n.u,294,false,expert,Greenhill2008,,,
centralamis-40_todrink-1-1,centralamis-40_todrink-1,h.e.l.o.t,2354,false,expert,Greenhill2008,,,
centralamis-40_todrink-2-1,centralamis-40_todrink-2,m.i.n.a.n.u.m,230,false,expert,Greenhill2008,,,
chamorro-40_todrink-1-1,chamorro-40_todrink-1,g.i.m.e.n,294,false,expert,Greenhill2008,,,
banoni-40_todrink-1-1,banoni-40_todrink-1,k.uː,525,false,expert,Greenhill2008,,,
singhi-40_todrink-1-1,singhi-40_todrink-1,n.u.o.h,294,false,expert,Greenhill2008,,,
banggi-40_todrink-1-1,banggi-40_todrink-1,e.ŋ.i.n.u.m,294,false,expert,Greenhill2008,,,
maloh-41_tobite-1-1,maloh-41_tobite-1,k.o.k.o.t,63,false,expert,Greenhill2008,,,
maloh-41_tobite-2-1,maloh-41_tobite-2,s.i.a.p,1008,false,expert,Greenhill2008,,,
merinamalagasy-41_tobite-1-1,merinamalagasy-41_tobite-1,m.a.n.a.i.k.i.t.r.a,1071,false,expert,Greenhill2008,,,
thao-41_tobite-1-1,thao-41_tobite-1,k.m.i.r.k.i.r,1177,false,expert,Greenhill2008,,,
palauan-41_tobite-1-1,palauan-41_tobite-1,b.a.ŋ.cʰ,1280,false,expert,Greenhill2008,,,
tunjung-41_tobite-1-1,tunjung-41_tobite-1,ŋ.e.k.e.t,630,false,expert,Greenhill2008,,,
baree-41_tobite-1-1,baree-41_tobite-1,m.a.m.a,1495,false,expert,Greenhill2008,,,
iban-41_tobite-1-1,iban-41_tobite-1,k.e.t.u.p,1567,false,expert,Greenhill2008,,,
iban-41_tobite-2-1,iban-41_tobite-2,k.a.n.i.t,1568,false,expert,Greenhill2008,,,
berawanlongterawan-41_tobite-1-1,berawanlongterawan-41_tobite-1,k.a.t.a.n,63,false,expert,Greenhill2008,,,
moken-41_tobite-1-1,moken-41_tobite-1,l.o.k.oː.t,1722,false,expert,Greenhill2008,,,
hanunoo-41_tobite-1-1,hanunoo-41_tobite-1,k.a.g.a.t,63,false,expert,Greenhill2008,,,
wuna-41_tobite-1-1,wuna-41_tobite-1,f.o.n.aː,1862,false,expert,Greenhill2008,,,
tetum-41_tobite-1-1,tetum-41_tobite-1,m.a.kː.i.t,63,false,expert,Greenhill2008,,,
tetum-41_tobite-2-1,tetum-41_tobite-2,h.a.n.i.s.i,1891,false,expert,Greenhill2008,,,
mailu-41_tobite-1-1,mailu-41_tobite-1,a.p.u.a.p.u,361,false,expert,Greenhill2008,,,
tsou-41_tobite-1-1,tsou-41_tobite-1,b.o.e.c.ʉ,63,false,expert,Greenhill2008,,,
tsou-41_tobite-2-1,tsou-41_tobite-2,e.o.e.o.c.a,2117,false,expert,Greenhill2008,,,
nias-41_tobite-1-1,nias-41_tobite-1,u.s.u,2243,false,expert,Greenhill2008,,,
centralamis-41_tobite-1-1,centralamis-41_tobite-1,m.i.k.a.r.a.t,63,false,expert,Greenhill2008,,,
centralamis-41_tobite-2-1,centralamis-41_tobite-2,m.i.k.a.l.a.t,63,false,expert,Greenhill2008,,,
banoni-41_tobite-1-1,banoni-41_tobite-1,k.a.n.a.t.a,63,false,expert,Greenhill2008,,,
singhi-41_tobite-1-1,singhi-41_tobite-1,k.uː.t,63,false,expert,Greenhill2008,,,
banggi-41_tobite-1-1,banggi-41_tobite-1,n.o.h.o.l,2853,false,expert,Greenhill2008,,,
maloh-42_tosuck-1-1,maloh-42_tosuck-1,m.a.nʲ.u.s.u.ʔ,101,false,expert,Greenhill2008,,,
merinamalagasy-42_tosuck-1-1,merinamalagasy-42_tosuck-1,m.i.t.s.é.n.t.s.i.t.r.a,1072,false,expert,Greenhill2008,,,
thao-42_tosuck-1-1,thao-42_tosuck-1,u.c.u.c,1178,false,expert,Greenhill2008,,,
palauan-42_tosuck-1-1,palauan-42_tosuck-1,m.e.l.m.o.t.m,1281,false,expert,Greenhill2008,,,
tunjung-42_tosuck-1-1,tunjung-42_tosuck-1,m.o.s.o.ʔ,1415,false,expert,Greenhill2008,,,
baree-42_tosuck-1-1,baree-42_tosuck-1,m.a.n.c.u.s.u,101,false,expert,Greenhill2008,,,
baree-42_tosuck-2-1,baree-42_tosuck-2,m.e.t.o.m.i,101,false,expert,Greenhill2008,,,
berawanlongterawan-42_tosuck-1-1,berawanlongterawan-42_tosuck-1,nʲ.i.n.a.u.ʔ,1637,false,expert,Greenhill2008,,,
moken-42_tosuck-1-1,moken-42_tosuck-1,m.u.j.oː.t,1723,false,expert,Greenhill2008,,,
hanunoo-42_tosuck-1-1,hanunoo-42_tosuck-1,s.u.m.u.p.s.u.p,101,false,expert,Greenhill2008,,,
wuna-42_tosuck-1-1,wuna-42_tosuck-1,k.o.m.i,756,false,expert,Greenhill2008,,,
tetum-42_tosuck-1-1,tetum-42_tosuck-1,s.u.s.u,101,false,expert,Greenhill2008,,,
mailu-42_tosuck-1-1,mailu-42_tosuck-1,a.m.o.s.i,604,false,expert,Greenhill2008,,,
mailu-42_tosuck-2-1,mailu-42_tosuck-2,d.o.r.o.d.o.r.o,1960,false,expert,Greenhill2008,,,
nias-42_tosuck-1-1,nias-42_tosuck-1,s.i.õ,2244,false,expert,Greenhill2008,,,
centralamis-42_tosuck-1-1,centralamis-42_tosuck-1,c.u.h.c.u.h,2355,false,expert,Greenhill2008,,,
chamorro-42_tosuck-1-1,chamorro-42_tosuck-1,cʰ.o.p.cʰ.o.p,101,false,expert,Greenhill2008,,,
banoni-42_tosuck-1-1,banoni-42_tosuck-1,m.u.t.s.i,6,false,expert,Greenhill2008,,,
singhi-42_tosuck-1-1,singhi-42_tosuck-1,nʲ.u.o.p,2757,false,expert,Greenhill2008,,,
singhi-42_tosuck-2-1,singhi-42_tosuck-2,ŋ.i.s.a.p,101,false,expert,Greenhill2008,,,
banggi-42_tosuck-1-1,banggi-42_tosuck-1,n.u.n.s.u.p,101,false,expert,Greenhill2008,,,
maloh-43_ear-1-1,maloh-43_ear-1,t.a.l.i.ŋ.a,726,false,expert,Greenhill2008,,,
merinamalagasy-43_ear-1-1,merinamalagasy-43_ear-1,t.a.d.i.n.j,726,false,expert,Greenhill2008,,,
thao-43_ear-1-1,thao-43_ear-1,l.h.a.r.i.n.a,726,false,expert,Greenhill2008,,,
palauan-43_ear-1-1,palauan-43_ear-1,d.i.ŋ,726,false,expert,Greenhill2008,,,
tunjung-43_ear-1-1,tunjung-43_ear-1,n.e.n.e.ŋ,1416,false,expert,Greenhill2008,,,
baree-43_ear-1-1,baree-43_ear-1,t.a.l.i.ŋ.a,726,false,expert,Greenhill2008,,,
iban-43_ear-1-1,iban-43_ear-1,p.e.n.d.i.ŋ,820,false,expert,Greenhill2008,,,
berawanlongterawan-43_ear-1-1,berawanlongterawan-43_ear-1,a.d.i.ŋ,1638,false,expert,Greenhill2008,,,
moken-43_ear-1-1,moken-43_ear-1,t.e.t.o.ŋ.#.t.e.ŋ.a.ʔ,726,false,expert,Greenhill2008,,,
hanunoo-43_ear-1-1,hanunoo-43_ear-1,t.u.l.i,103,false,expert,Greenhill2008,,,
wuna-43_ear-1-1,wuna-43_ear-1,p.o.ŋ.k.e,231,false,expert,Greenhill2008,,,
tetum-43_ear-1-1,tetum-43_ear-1,t.i.l.u.n,629,false,expert,Greenhill2008,,,
mailu-43_ear-1-1,mailu-43_ear-1,o.p.e,1961,false,expert,Greenhill2008,,,
tsou-43_ear-1-1,tsou-43_ear-1,k.o.e.u,2118,false,expert,Greenhill2008,,,
nias-43_ear-1-1,nias-43_ear-1,t.a.l.i.ŋ.a,726,false,expert,Greenhill2008,,,
centralamis-43_ear-1-1,centralamis-43_ear-1,t.a.ŋ.i.l.a,726,false,expert,Greenhill2008,,,
centralamis-43_ear-2-1,centralamis-43_ear-2,t.a.ŋ.i.l.a,726,false,expert,Greenhill2008,,,
chamorro-43_ear-1-1,chamorro-43_ear-1,t.a.l.a.ŋ.a,726,false,expert,Greenhill2008,,,
banoni-43_ear-1-1,banoni-43_ear-1,t.a.ŋ.i.n.a,726,false,expert,Greenhill2008,,,
singhi-43_ear-1-1,singhi-43_ear-1,k.o.j.i.t,2758,false,expert,Greenhill2008,,,
maloh-44_tohear-1-1,maloh-44_tohear-1,l.i.ŋ.a.r,754,false,expert,Greenhill2008,,,
merinamalagasy-44_tohear-1-1,merinamalagasy-44_tohear-1,m.a.n.d.r.é,1073,false,expert,Greenhill2008,,,
thao-44_tohear-1-1,thao-44_tohear-1,t.u.n.m.a.z.a,394,false,expert,Greenhill2008,,,
palauan-44_tohear-1-1,palauan-44_tohear-1,o.rː.é.ŋ.e.s,754,false,expert,Greenhill2008,,,
tunjung-44_tohear-1-1,tunjung-44_tohear-1,k.ə.h.e.n.e.ŋ,1417,false,expert,Greenhill2008,,,
baree-44_tohear-1-1,baree-44_tohear-1,d.o.ŋ.e,754,false,expert,Greenhill2008,,,
iban-44_tohear-1-1,iban-44_tohear-1,d.i.ŋ.a,754,false,expert,Greenhill2008,,,
berawanlongterawan-44_tohear-1-1,berawanlongterawan-44_tohear-1,m.ə.n.e.ŋ,1639,false,expert,Greenhill2008,,,
moken-44_tohear-1-1,moken-44_tohear-1,nʲ.a.ʔ.i.ə.ŋ,1724,false,expert,Greenhill2008,,,
hanunoo-44_tohear-1-1,hanunoo-44_tohear-1,d.u.n.u.g,754,false,expert,Greenhill2008,,,
wuna-44_tohear-1-1,wuna-44_tohear-1,f.e.t.e.ŋ.k.e,384,false,expert,Greenhill2008,,,
tetum-44_tohear-1-1,tetum-44_tohear-1,r.o.n.a,754,false,expert,Greenhill2008,,,
mailu-44_tohear-1-1,mailu-44_tohear-1,n.a.n.i.n.a.n.i,1962,false,expert,Greenhill2008,,,
tsou-44_tohear-1-1,tsou-44_tohear-1,t.m.a.l.ʉ,394,false,expert,Greenhill2008,,,
nias-44_tohear-1-1,nias-44_tohear-1,r.o.ŋ.o,754,false,expert,Greenhill2008,,,
centralamis-44_tohear-1-1,centralamis-44_tohear-1,m.i.t.e.ŋ.i.r,754,false,expert,Greenhill2008,,,
centralamis-44_tohear-2-1,centralamis-44_tohear-2,m.i.t.e.ŋ.i.r,754,false,expert,Greenhill2008,,,
chamorro-44_tohear-1-1,chamorro-44_tohear-1,h.u.ŋ.o.k,754,false,expert,Greenhill2008,,,
singhi-44_tohear-1-1,singhi-44_tohear-1,k.i.d.i.ŋ.a.h,754,false,expert,Greenhill2008,,,
banggi-44_tohear-1-1,banggi-44_tohear-1,k.i.d.o.ŋ.o.r,754,false,expert,Greenhill2008,,,
maloh-45_eye-1-1,maloh-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
thao-45_eye-1-1,thao-45_eye-1,m.a.c.a,531,false,expert,Greenhill2008,,,
palauan-45_eye-1-1,palauan-45_eye-1,m.a.d,531,false,expert,Greenhill2008,,,
tunjung-45_eye-1-1,tunjung-45_eye-1,u.eː,1418,false,expert,Greenhill2008,,,
baree-45_eye-1-1,baree-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
iban-45_eye-1-1,iban-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
berawanlongterawan-45_eye-1-1,berawanlongterawan-45_eye-1,m.a.tː.ə.h,531,false,expert,Greenhill2008,,,
moken-45_eye-1-1,moken-45_eye-1,m.a.t.a.ʔ,531,false,expert,Greenhill2008,,,
hanunoo-45_eye-1-1,hanunoo-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
wuna-45_eye-1-1,wuna-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
tetum-45_eye-1-1,tetum-45_eye-1,m.a.t.a.n,531,false,expert,Greenhill2008,,,
mailu-45_eye-1-1,mailu-45_eye-1,i.n.i,141,false,expert,Greenhill2008,,,
tsou-45_eye-1-1,tsou-45_eye-1,m.c.o.o,531,false,expert,Greenhill2008,,,
nias-45_eye-1-1,nias-45_eye-1,h.õ.r.õ,2245,false,expert,Greenhill2008,,,
centralamis-45_eye-1-1,centralamis-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
chamorro-45_eye-1-1,chamorro-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
banoni-45_eye-1-1,banoni-45_eye-1,m.a.t.a,531,false,expert,Greenhill2008,,,
